"","link","titulo","preco","cidade","bairro","adicional","tem_quarto","tem_area","tem_taxa","tem_garagem","qtd_quarto","taxa_condominio","area_condominio","garagem"
"1","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-154-m-por-r-880-000-00-icarai-niteroi-rj-746276711","Apartamento com 3 dormitórios à venda, 154 m² por R$ 880.000,00 - Icaraí - Niterói/RJ",880000,"Niterói"," Icaraí","3 quarto | 154m² | Condomínio: RS 2.120 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,2120,154,1
"2","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-com-3-dormitorios-em-icarai-niteroi-cod-590262-515308759","Apartamento à venda com 3 dormitórios em Icaraí, Niterói cod:590262",780000,"Niterói"," Icaraí","3 quarto | 130m² | Condomínio: RS 1.200 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,1200,130,1
"3","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-com-2-dormitorios-em-icarai-niteroi-cod-820145-515309107","Apartamento à venda com 2 dormitórios em Icaraí, Niterói cod:820145",620000,"Niterói"," Icaraí","2 quarto | 1153m² | Condomínio: RS 690 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,690,1153,1
"4","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-com-4-dormitorios-em-icarai-niteroi-cod-819798-515308940","Apartamento à venda com 4 dormitórios em Icaraí, Niterói cod:819798",1600000,"Niterói"," Icaraí","4 quarto | 55m² | Condomínio: RS 1.310 | 1 vaga",TRUE,TRUE,TRUE,TRUE,4,1310,55,1
"5","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/miolo-de-icarai-com-3-dormitorios-a-venda-80-m-icarai-niteroi-rj-772665382","Miolo de Icaraí - com 3 dormitórios à venda, 80 m² - Icaraí - Niterói/RJ",519990,"Niterói"," Icaraí","3 quarto | 80m² | Condomínio: RS 936 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,936,80,1
"6","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/oportunidade-apartamento-com-3-dormitorios-a-venda-150-m-icarai-niteroi-rj-772661762","Oportunidade!! Apartamento com 3 dormitórios à venda, 150 m² - Icaraí - Niterói/RJ",726000,"Niterói"," Icaraí","3 quarto | 150m² | Condomínio: RS 1.370 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,1370,150,1
"7","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-85-m-772657630","Apartamento com 2 dormitórios à venda, 85 m²",629900,"Niterói"," Icaraí","2 quarto | 85m² | Condomínio: RS 874 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,874,85,1
"8","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-91-m-por-r-500-000-00-icarai-niteroi-rj-416087551","Apartamento com 3 dormitórios à venda, 91 m² por R$ 500.000,00 - Icaraí - Niterói/RJ",450000,"Niterói"," Icaraí","3 quarto | 91m² | Condomínio: RS 1.150 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,1150,91,1
"9","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-4-dormitorios-a-venda-220-m-por-r-1-750-000-icarai-niteroi-rj-656986342","Apartamento com 4 dormitórios à venda, 220 m² por R$ 1.750.000 - Icaraí - Niterói/RJ",1750000,"Niterói"," Icaraí","4 quarto | 220m² | Condomínio: RS 2.400 | 2 vagas",TRUE,TRUE,TRUE,TRUE,4,2400,220,2
"10","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-excelente-junto-espaco-gourmet-744625598","Apartamento Excelente Junto Espaço Gourmet",960000,"Niterói"," Icaraí","3 quarto | 120m² | Condomínio: RS 1.375 | 2 vagas",TRUE,TRUE,TRUE,TRUE,3,1375,120,2
"11","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/miolo-de-icarai-697566018","Miolo de Icarai",840000,"Niterói"," Icaraí","2 quarto | 80m² | Condomínio: RS 800 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,800,80,1
"12","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-com-3-dormitorios-em-icarai-niteroi-cod-ap0949-675004653","Apartamento à venda com 3 dormitórios em Icaraí, Niterói cod:AP0949",790000,"Niterói"," Icaraí","3 quarto | 109m² | Condomínio: RS 1.100 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,1100,109,1
"13","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/proximo-rua-tavares-de-macedo-e-csbento-744625554","Próximo Rua Tavares de Macedo e CSBento",450000,"Niterói"," Icaraí","2 quarto | 70m² | Condomínio: RS 774",TRUE,TRUE,TRUE,FALSE,2,774,70,0
"14","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/otimo-apartamento-totalmente-reformado-no-miolo-de-icarai-661997753","Ótimo apartamento, totalmente reformado no miolo de Icaraí.",680000,"Niterói"," Icaraí","3 quarto | 85m² | Condomínio: RS 920",TRUE,TRUE,TRUE,FALSE,3,920,85,0
"15","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-residencial-a-venda-icarai-niteroi-ap1206-608016081","Apartamento residencial à venda, Icaraí, Niterói - AP1206.",1500000,"Niterói"," Icaraí","4 quarto | 220m² | Condomínio: RS 1.950 | 2 vagas",TRUE,TRUE,TRUE,TRUE,4,1950,220,2
"16","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-com-1-dormitorios-em-icarai-niteroi-cod-ap93424-770349413","Apartamento à venda com 1 dormitórios em Icaraí, Niterói cod:AP93424",5e+05,"Niterói"," Icaraí","1 quarto | 57m² | Condomínio: RS 570 | 1 vaga",TRUE,TRUE,TRUE,TRUE,1,570,57,1
"17","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-com-2-dormitorios-em-icarai-niteroi-cod-851902-745974046","Apartamento à venda com 2 dormitórios em Icaraí, Niterói cod:851902",420000,"Niterói"," Icaraí","2 quarto | 90m² | Condomínio: RS 725",TRUE,TRUE,TRUE,FALSE,2,725,90,0
"18","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-com-3-dormitorios-em-icarai-niteroi-cod-835605-539055719","Apartamento à venda com 3 dormitórios em Icaraí, Niterói cod:835605",1050000,"Niterói"," Icaraí","3 quarto | 115m² | Condomínio: RS 1.350 | 2 vagas",TRUE,TRUE,TRUE,TRUE,3,1350,115,2
"19","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-100-m-por-r-800-000-00-icarai-niteroi-rj-446326858","Apartamento com 3 dormitórios à venda, 100 m² por R$ 800.000,00 - Icaraí - Niterói/RJ",8e+05,"Niterói"," Icaraí","3 quarto | 100m² | Condomínio: RS 1.000 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,1000,100,1
"20","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/excelente-cobertura-linear-a-venda-406406712","Excelente cobertura linear à venda.",2100000,"Niterói"," Icaraí","4 quarto | 290m² | Condomínio: RS 1.827 | 3 vagas",TRUE,TRUE,TRUE,TRUE,4,1827,290,3
"21","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/coberturas-dos-sonhos-com-vista-mar-669231151","Coberturas dos sonhos com vista Mar !!",2980000,"Niterói"," Icaraí","0m² | Condomínio: RS 2.350",FALSE,TRUE,TRUE,FALSE,NA,2350,NA,0
"22","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-72-m-por-r-475-000-00-icarai-niteroi-rj-575069051","Apartamento à venda, 72 m² por R$ 475.000,00 - Icaraí - Niterói/RJ",475000,"Niterói"," Icaraí","2 quarto | 72m² | Condomínio: RS 850 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,850,72,1
"23","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-130-m-por-r-620-000-00-icarai-niteroi-rj-747602939","Apartamento com 3 dormitórios à venda, 130 m² por R$ 620.000,00 - Icaraí - Niterói/RJ",620000,"Niterói"," Icaraí","3 quarto | 130m² | Condomínio: RS 1.100 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,1100,130,1
"24","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-residencial-para-venda-e-locacao-icarai-niteroi-444839350","Apartamento residencial para venda e locação, Icaraí, Niterói.",2200000,"Niterói"," Icaraí","3 quarto | 195m² | Condomínio: RS 1.100 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,1100,195,1
"25","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-a-venda-com-3-dormitorios-em-maravista-niteroi-cod-783164-515308855","Casa à venda com 3 dormitórios em Maravista, Niterói cod:783164",420000,"Niterói"," Icaraí","3 quarto | 360m² | 5 vaga",TRUE,TRUE,FALSE,TRUE,3,NA,360,5
"26","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-com-3-dormitorios-em-icarai-niteroi-cod-882316-772124972","Apartamento à venda com 3 dormitórios em Icaraí, Niterói cod:882316",370000,"Niterói"," Icaraí","3 quarto | 95m² | Condomínio: RS 325",TRUE,TRUE,TRUE,FALSE,3,325,95,0
"27","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-venda-em-niteroi-icarai-3-dormitorios-1-suite-1-banheiro-1-vaga-772121893","Apartamento para Venda em Niterói, Icaraí, 3 dormitórios, 1 suíte, 1 banheiro, 1 vaga",899000,"Niterói"," Icaraí","3 quarto | 110m² | Condomínio: RS 900 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,900,110,1
"28","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-2-quartos-80-m-por-r-630-000-icarai-niteroi-rj-772114886","Apartamento com 2 quartos, 80 m² por R$ 630.000 - Icaraí - Niterói/RJ",630000,"Niterói"," Icaraí","2 quarto | 80m² | Condomínio: RS 860 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,860,80,1
"29","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-2-quartos-1-suite-1-vaga-a-venda-75-m-por-r-589-000-jardim-icarai-473173106","Apartamento com 2 quartos (1 suíte), 1 vaga à venda, 75 m² por R$ 589.000 - Jardim Icaraí ",589000,"Niterói"," Icaraí","2 quarto | 75m² | Condomínio: RS 550 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,550,75,1
"30","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-3-quartos-1-vaga-vista-deslumbrante-frente-para-praia-de-icarai-nitero-770721778","Apartamento 3 quartos - 1 vaga - Vista deslumbrante - Frente para Praia de Icaraí - Niteró",990000,"Niterói"," Icaraí","3 quarto | 110m² | Condomínio: RS 1.160 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,1160,110,1
"31","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-de-2-quartos-668428898","Apartamento de 2 quartos",215000,"Niterói"," Icaraí","2 quarto | 90m² | Condomínio: RS 590",TRUE,TRUE,TRUE,FALSE,2,590,90,0
"32","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-2-quartos-55-m-por-r-520-000-icarai-niteroi-rj-772110665","Apartamento 2 quartos, 55 m² por R$ 520.000 - Icaraí - Niterói/RJ",520000,"Niterói"," Icaraí","2 quarto | 55m² | Condomínio: RS 230",TRUE,TRUE,TRUE,FALSE,2,230,55,0
"33","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/excelente-apartamento-2-quartos-com-2-vagas-em-predio-novo-772115857","Excelente apartamento 2 quartos com 2 vagas em prédio novo",595000,"Niterói"," Icaraí","2 quarto | 70m² | Condomínio: RS 629 | 2 vagas",TRUE,TRUE,TRUE,TRUE,2,629,70,2
"34","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-2-quartos-todo-reformado-no-miolo-de-icarai-659148678","Apartamento 2 quartos todo reformado no miolo de Icaraí",1900,"Niterói"," Icaraí","2 quarto | Condomínio: RS 884 | 1 vaga",TRUE,FALSE,TRUE,TRUE,2,884,NA,1
"35","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-120-m-por-r-750-000-00-icarai-niteroi-rj-708675091","Apartamento à venda, 120 m² por R$ 750.000,00 - Icaraí - Niterói/RJ",750000,"Niterói"," Icaraí","3 quarto | 120m² | Condomínio: RS 1.884 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,1884,120,1
"36","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-venda-em-niteroi-icarai-2-dormitorios-1-suite-1-banheiro-1-vaga-772131323","Apartamento para Venda em Niterói, Icaraí, 2 dormitórios, 1 suíte, 1 banheiro, 1 vaga",595000,"Niterói"," Icaraí","2 quarto | 69m² | Condomínio: RS 629 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,629,69,1
"37","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/lindo-cabernet-3-quartos-2-vagas-629525751","Lindo Cabernet 3 quartos , 2 vagas !",1300000,"Niterói"," Icaraí","3 quarto | 131m² | Condomínio: RS 980 | 2 vagas",TRUE,TRUE,TRUE,TRUE,3,980,131,2
"38","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/excelente-planta-apartamento-de-3-quartos-com-suite-e-garagem-preco-promocional-744625596","Excelente planta, apartamento de 3 quartos com suíte e garagem. Preço promocional!",750000,"Niterói"," Icaraí","3 quarto | 110m² | Condomínio: RS 890 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,890,110,1
"39","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-quartos-sendo-2-suites-com-2-vagas-em-predio-com-playclube-762731277","Apartamento com 3 quartos sendo 2 suítes com 2 vagas em prédio com Playclube",980000,"Niterói"," Icaraí","3 quarto | 105m² | Condomínio: RS 1.056",TRUE,TRUE,TRUE,FALSE,3,1056,105,0
"40","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-venda-em-niteroi-icarai-2-dormitorios-1-suite-1-banheiro-1-vaga-772121899","Apartamento para Venda em Niterói, Icaraí, 2 dormitórios, 1 suíte, 1 banheiro, 1 vaga",639000,"Niterói"," Icaraí","2 quarto | 83m² | Condomínio: RS 580 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,580,83,1
"41","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-80-m-por-r-500-000-00-icarai-niteroi-rj-772086224","Apartamento com 2 dormitórios à venda, 80 m² por R$ 500.000,00 - Icaraí - Niterói/RJ",5e+05,"Niterói"," Icaraí","2 quarto | 80m²",TRUE,TRUE,FALSE,FALSE,2,NA,80,0
"42","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-2-quartos-75-m-por-r-450-000-icarai-niteroi-rj-772114889","Apartamento 2 quartos, 75 m² por R$ 450.000 - Icaraí - Niterói/RJ",450000,"Niterói"," Icaraí","2 quarto | 75m² | Condomínio: RS 669",TRUE,TRUE,TRUE,FALSE,2,669,75,0
"43","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-132-m-por-r-1-300-000-00-icarai-niteroi-rj-534674643","Apartamento à venda, 132 m² por R$ 1.300.000,00 - Icaraí - Niterói/RJ",1300000,"Niterói"," Icaraí","3 quarto | 132m² | Condomínio: RS 1.280 | 3 vagas",TRUE,TRUE,TRUE,TRUE,3,1280,132,3
"44","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-4-dormitorios-a-venda-365-m-por-r-1-250-000-icarai-niteroi-rj-748526869","Apartamento com 4 dormitórios à venda, 365 m² por R$ 1.250.000 - Icaraí - Niterói/RJ",1250000,"Niterói"," Icaraí","4 quarto | 365m² | Condomínio: RS 1.200 | 2 vagas",TRUE,TRUE,TRUE,TRUE,4,1200,365,2
"45","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/bom-apto-2-quartos-cozinha-banheiro-e-area-766010944","Bom apto. 2 quartos, cozinha, banheiro e área.",390000,"Niterói"," Icaraí","2 quarto | 68m² | Condomínio: RS 720",TRUE,TRUE,TRUE,FALSE,2,720,68,0
"46","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/excelente-apartamento-1-quadra-da-praia-de-icarai-661795916","Excelente apartamento, 1 quadra da Praia de Icaraí",8e+05,"Niterói"," Icaraí","3 quarto | 118m² | Condomínio: RS 1.600 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,1600,118,1
"47","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-com-3-dormitorios-em-icarai-niteroi-cod-797174-515308579","Apartamento à venda com 3 dormitórios em Icaraí, Niterói cod:797174",875000,"Niterói"," Icaraí","3 quarto | 211m² | Condomínio: RS 780 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,780,211,1
"48","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-com-3-dormitorios-em-icarai-niteroi-cod-868339-691777761","Apartamento à venda com 3 dormitórios em Icaraí, Niterói cod:868339",750000,"Niterói"," Icaraí","3 quarto | 106m² | Condomínio: RS 1.100 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,1100,106,1
"49","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-com-3-dormitorios-em-icarai-niteroi-cod-825520-515300945","Apartamento à venda com 3 dormitórios em Icaraí, Niterói cod:825520",880000,"Niterói"," Icaraí","3 quarto | 105m² | Condomínio: RS 930 | 2 vagas",TRUE,TRUE,TRUE,TRUE,3,930,105,2
"50","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-130-m-por-r-420-000-00-icarai-niteroi-rj-747602918","Apartamento com 3 dormitórios à venda, 130 m² por R$ 420.000,00 - Icaraí - Niterói/RJ",420000,"Niterói"," Icaraí","3 quarto | 130m² | Condomínio: RS 600",TRUE,TRUE,TRUE,FALSE,3,600,130,0
"51","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/4-quartos-2-vagas-762736643","4 quartos, 2 vagas",1030000,"Niterói"," Icaraí","4 quarto | 141m² | Condomínio: RS 1.310 | 2 vagas",TRUE,TRUE,TRUE,TRUE,4,1310,141,2
"52","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-4-suites-e-3-vagas-marcadas-na-escritura-726928836","Apartamento com 4 suítes e 3 vagas marcadas na escritura",2520000,"Niterói"," Icaraí","4 quarto | 270m² | Condomínio: RS 2.946 | 3 vagas",TRUE,TRUE,TRUE,TRUE,4,2946,270,3
"53","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-4-dormitorios-a-venda-170-m-por-r-1-400-000-icarai-niteroi-rj-762741717","Apartamento com 4 dormitórios à venda, 170 m² por R$ 1.400.000 - Icaraí - Niterói/RJ",1600000,"Niterói"," Icaraí","4 quarto | 170m² | Condomínio: RS 1.601 | 2 vagas",TRUE,TRUE,TRUE,TRUE,4,1601,170,2
"54","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/excelente-apartamento-em-icarai-3-suites-772115871","Excelente apartamento em Icaraí 3 suítes",1100000,"Niterói"," Icaraí","3 quarto | 122m² | Condomínio: RS 1.040 | 2 vagas",TRUE,TRUE,TRUE,TRUE,3,1040,122,2
"55","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-98-m-por-r-800-000-00-icarai-niteroi-rj-629524502","Apartamento com 2 dormitórios à venda, 98 m² por R$ 800.000,00 - Icaraí - Niterói/RJ",8e+05,"Niterói"," Icaraí","2 quarto | 98m² | Condomínio: RS 750 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,750,98,1
"56","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/more-no-apartamento-mais-legal-de-icarai-770248205","More no apartamento mais legal de Icaraí",475000,"Niterói"," Icaraí","2 quarto | 110m² | Condomínio: RS 700 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,700,110,1
"57","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/passo-financiamento-apto-vital-brasil-772422621","Passo financiamento apto Vital Brasil",250000,"Niterói"," Icaraí","3 quarto | 87m² | Condomínio: RS 380 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,380,87,1
"58","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/praia-de-icarai-2-qts-com-dependencia-e-vaga-na-escritura-710271601","Praia de Icaraí, 2 qts com dependência e vaga na escritura",540000,"Niterói"," Icaraí","2 quarto | 90m² | Condomínio: RS 1.122 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,1122,90,1
"59","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-com-3-dormitorios-em-icarai-niteroi-cod-752719-550692576","Apartamento à venda com 3 dormitórios em Icaraí, Niterói cod:752719",1150000,"Niterói"," Icaraí","3 quarto | 110m² | Condomínio: RS 1.050 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,1050,110,1
"60","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/icarai-murano-lindo-apartamentasso-3-quartos-suite-2-vagas-muito-bom-634060108","Icaraí, Murano, lindo, Apartamentasso, 3 quartos, suíte, 2 vagas, muito bom",1350000,"Niterói"," Icaraí","3 quarto | 120m² | 2 vagas",TRUE,TRUE,FALSE,TRUE,3,NA,120,2
"61","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-75-m-por-r-650-000-00-icarai-niteroi-rj-656986262","Apartamento com 2 dormitórios à venda, 75 m² por R$ 650.000,00 - Icaraí - Niterói/RJ",650000,"Niterói"," Icaraí","2 quarto | 75m² | Condomínio: RS 1.000 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,1000,75,1
"62","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-com-3-dormitorios-em-jardim-icarai-niteroi-cod-1330-522064519","Apartamento à venda com 3 dormitórios em Jardim icaraí, Niterói cod:1330",830000,"Niterói"," Icaraí","3 quarto | 110m² | Condomínio: RS 934 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,934,110,1
"63","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/cobertura-com-3-quartos-em-icarai-niteroi-rj-772377048","Cobertura com 3 quartos em Icaraí - Niterói - RJ",1690000,"Niterói"," Icaraí","3 quarto | 168m² | 1 vaga",TRUE,TRUE,FALSE,TRUE,3,NA,168,1
"64","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/o-seu-3-quartos-entre-a-praia-de-icarai-e-o-campo-de-sao-bento-771966632","O seu 3 quartos entre a Praia de Icaraí e o Campo de São Bento!",850000,"Niterói"," Icaraí","3 quarto | 110m² | Condomínio: RS 1.161 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,1161,110,1
"65","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-com-3-dormitorios-em-icarai-niteroi-cod-841849-577468150","Apartamento à venda com 3 dormitórios em Icaraí, Niterói cod:841849",1100000,"Niterói"," Icaraí","3 quarto | 110m² | Condomínio: RS 1.600 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,1600,110,1
"66","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-com-2-dormitorios-em-icarai-niteroi-cod-1356-522064939","Apartamento à venda com 2 dormitórios em Icaraí, Niterói cod:1356",680000,"Niterói"," Icaraí","2 quarto | 84m² | Condomínio: RS 1.195 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,1195,84,1
"67","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-com-3-dormitorios-em-icarai-niteroi-cod-811102-468267836","Apartamento à venda com 3 dormitórios em Icaraí, Niterói cod:811102",750000,"Niterói"," Icaraí","3 quarto | 225m² | Condomínio: RS 1.289 | 2 vagas",TRUE,TRUE,TRUE,TRUE,3,1289,225,2
"68","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-73-m-por-r-1-250-000-icarai-niteroi-rj-629524785","Apartamento com 2 dormitórios à venda, 73 m² por R$ 1.250.000 - Icaraí - Niterói/RJ",1250000,"Niterói"," Icaraí","2 quarto | 73m² | Condomínio: RS 890 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,890,73,1
"69","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-90-m-por-r-630-000-icarai-niteroi-rj-668367652","Apartamento com 2 dormitórios à venda, 90 m² por R$ 630.000 - Icaraí - Niterói/RJ",630000,"Niterói"," Icaraí","2 quarto | 90m² | Condomínio: RS 600 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,600,90,1
"70","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-110-m-por-r-580-000-00-icarai-niteroi-rj-534674636","Apartamento com 3 dormitórios à venda, 110 m² por R$ 580.000,00 - Icaraí - Niterói/RJ",580000,"Niterói"," Icaraí","3 quarto | 110m² | Condomínio: RS 847",TRUE,TRUE,TRUE,FALSE,3,847,110,0
"71","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-com-310m-e-2-quartos-em-santa-rosa-niteroi-rj-772361437","Casa com 310m² e 2 quartos em Santa Rosa - Niterói - RJ",570,"Niterói"," Icaraí","2 quarto | 310m²",TRUE,TRUE,FALSE,FALSE,2,NA,310,0
"72","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-4-dormitorios-a-venda-192-m-por-r-1-300-000-00-icarai-niteroi-rj-603873476","Apartamento com 4 dormitórios à venda, 192 m² por R$ 1.300.000,00 - Icaraí - Niterói/RJ",1300000,"Niterói"," Icaraí","4 quarto | 192m² | Condomínio: RS 2.200 | 2 vagas",TRUE,TRUE,TRUE,TRUE,4,2200,192,2
"73","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-79-m-por-r-440-000-00-icarai-niteroi-rj-714623557","Apartamento à venda, 79 m² por R$ 440.000,00 - Icaraí - Niterói/RJ",440000,"Niterói"," Icaraí","3 quarto | 79m² | Condomínio: RS 700 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,700,79,1
"74","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/loft-em-icarai-todo-montado-678711543","Loft em Icaraí todo Montado.",590000,"Niterói"," Icaraí","1 quarto | 38m² | Condomínio: RS 690 | 1 vaga",TRUE,TRUE,TRUE,TRUE,1,690,38,1
"75","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/cobertura-residencial-a-venda-icarai-niteroi-607535620","Cobertura residencial à venda, Icaraí, Niterói.",1400000,"Niterói"," Icaraí","4 quarto | 138m² | Condomínio: RS 1.500 | 1 vaga",TRUE,TRUE,TRUE,TRUE,4,1500,138,1
